global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79
296.49230923397715	n/a	87907.68943489634	n/a	454.3536223931746	n/a	206437.21418179947	n/a	279.9046052362792	n/a	78346.58803247732	n/a	294.7220754997848	288.039503025201	n/a	n/a	n/a	n/a	-0.0137609177	-0.0369761235	-0.0218578597	0.0066696242	0.0170698896	0.1053644789	0.0425917999	-0.0838147331	0.1562111412	-0.2101404231	-0.0252012382	-0.0810846177	0.1495856584	0.179500736	0.0844741375	0.0070192145	0.0362868901	-0.1191891594	0.2359459183	-0.0368646139	0.021109215	-0.1569834389	0.0172824555	-0.0249699654	-0.0811604109	0.0039635149	0.2230357309	0.0716996629	0.0037843385	-0.1626699795	0.0353012028	-0.0657706296	0.2243907081	-0.0271460826	-0.0180884444	-0.0027461219	0.050844939	0.1769180238	0.0304021927	-0.0698320614	0.0146220847	-0.0905827273	0.0585137091	-0.0779420776	0.021025674	-0.0104619798	0.0148644148	-0.1061814678	0.0613098603	-0.1485218418	0.1184363806	-0.0529309733	0.0040145185	-0.0104344424	0.0444854071	-0.0409855054	0.0087675918	-0.1051541804	0.0999969158	0.0999876632	0.099972243	0.099950656	0.0999229036	0.01963882371669	n/a	n/a	0.0003856833969752	-0.0850234959907965	n/a	n/a	0.0072289948704969	-0.1167724854548382	n/a	n/a	0.0136358133593004	0.0013447487192749	n/a	1.808349117991484e-06	n/a	-0.0005498960227032	n/a	3.0238563578479825e-07	n/a	0.0008983703642519	n/a	n/a	8.070693113660915e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.18520748973515	0.6928982557579957	88319.04755071693	0.4801079928324728	456.1779532215812	1.8243308284066304	208098.32500543116	3.328182971474821	280.4525729340209	0.547967697741683	78653.64566531232	0.3002685977683204	294.89360815566755	289.9216678644666	0.660807	24.008236	0.1027978518682884	0.0623940267416021	-0.0250680318	-0.0520013154	0.0482281314	0.0176964128	0.033184658	0.1220817389	0.1400240137	0.0196005775	0.0823294596	-0.1187132739	-0.0341917815	-0.0679749573	0.1386932103	0.0622299707	0.0545187342	0.0149681651	-0.0213935645	-0.0782749831	0.2480383012	0.0093431021	0.0123318223	-0.0570705636	-0.1064637599	-0.036454484	-0.0706157722	0.061740448	0.1335011869	-0.0060163105	-0.0080392373	-0.2155339572	-0.0009330924	0.0439515832	0.1758044847	0.0251195908	-0.0241946879	0.0139528578	0.053580609	0.1521793499	0.0109849325	-0.0726108185	-0.0329653002	-0.0893507972	-0.0111374102	-0.1861690726	-0.0598029526	-0.0766854981	-0.0307451578	-0.1465409526	0.0670117594	-0.0948257352	0.0730384354	-0.0154908296	0.0812537203	0.0040836517	0.1028768451	0.0165929058	0.0477149902	0.0306119323	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.0993068457	-0.0067000345017049	-0.0263388582183949	0.0006937354522487	4.489046232403604e-05	-0.1016921151758225	-0.0166686191850259	0.0002778428655354	0.0103412862889327	-0.1079393371179406	0.0088331483368976	7.802450954163695e-05	0.0116509004974604	0.0003802620347366	-0.0009644866845383	1.445992150620192e-07	9.302345646516824e-07	-0.000550819259373	-9.232366697999732e-07	3.0340185649622026e-07	8.52365948463345e-13	0.0009521049656032	5.373460135129997e-05	2.8874073823831292e-09	9.065038655262706e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.62023543403114	0.4350279442959959	88577.80453980813	0.1892493123184001	455.8385722745549	-0.3393809470263136	207788.8039733046	0.1151794272044774	280.8915071769579	0.4389342429369662	78900.03880414298	0.1926632696226477	295.5506687572781	293.1677196034627	0.67414	24.492638	0.0505058483120381	0.0250294983498971	-0.0741486643	-0.0203419118	-0.0253284373	0.0600569419	-0.0167297641	0.057881167	0.1572822287	0.0643444422	0.111957741	-0.1928830794	-0.027699773	-0.0764103504	0.0830905819	0.0518080364	0.0806777716	0.0805318242	-0.0277107521	-0.0417939568	0.1939726513	-0.0185049121	0.04387521	0.0960985868	-0.067910504	-0.0328392117	-0.0817653052	0.0716919503	0.0785674132	0.0650221112	0.013687238	-0.1722000668	0.0058221711	-0.0274414936	0.1484018288	-0.0236866397	-0.021055064	0.0610329667	0.0556476366	0.1456776801	0.0262151746	-0.017230472	-0.0592709783	-0.0593548946	0.0228734228	-0.1534756429	-0.0706796704	0.021131994	-0.0600772874	-0.0383073882	0.0108632231	-0.1412752251	0.065311703	-0.0555148589	0.0241038925	0.0841939935	0.115741067	-0.0184381602	-0.0563602689	-0.0754805426	0.0999229036	0.0996917334	0.0993068457	0.0987688341	0.098078528	9.919297275473582e-05	0.0067992274744596	4.622949424944676e-05	9.839245843921762e-09	-0.1016881796750226	3.935500799898128e-06	1.5488166545998807e-11	0.0103404858856196	-0.1214771449092992	-0.0135378077913586	0.0001832722397957	0.0147566967353148	0.0006727611971445	0.0002924991624078	4.526076283833007e-07	8.555576000932303e-08	-0.0006787419236347	-0.0001279226642617	4.6069059889933297e-07	1.6364208031811633e-08	0.0007692292413644	-0.0001828757242388	3.3443530515865624e-08	5.917136257700503e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.5715456414335	-1.0486897925976564	87954.68168414886	1.0997502810985156	455.2230171398683	-0.6155551346865877	207227.99533392483	0.3789081238390231	278.93139618247216	-1.960110994485717	77802.72377630325	3.842035110703787	293.7645333770625	291.6091089101182	0.910214	33.069603	0.5030534976267816	0.4789101205765439	-0.0437814464	0.0739820517	0.0216959771	0.0160157768	-0.08764102	0.1209181445	0.1773530879	0.1111760687	0.0864104114	-0.0541724859	0.0610523103	0.1422451145	0.0984646679	0.0807867882	0.0061313925	0.0590203961	-0.1524541353	-0.0963356564	-0.0570086603	-0.1632848672	-0.0242720134	0.2258508576	-0.0168644021	0.0580115101	0.1315083337	0.0776382221	0.0915802295	0.0586666033	-0.0487925343	-0.0760708277	-0.1810527021	-0.1131977102	0.0544770511	0.0791723614	0.0781867732	0.0593434025	-0.0958562392	0.1245445745	0.1902767717	0.1662754269	0.034774411	-0.0258466225	-0.0143157243	-0.1172916978	0.0473852883	-0.032441285	-0.1530434614	0.096321029	0.0268314527	-0.1202227946	0.0620712964	0.00850243	-0.0407671454	-0.0171015171	-0.0394740672	0.0627126438	-0.0123203774	-0.06798935	0.0998489097	0.0993960955	0.0986429257	0.0975916762	0.0962455236	0.0036245573719781	0.0035253643992233	1.242819414731151e-05	1.3137416142760787e-05	0.3788167449464055	0.4805049246214281	0.2308849825854442	0.14350212625179	-0.119621451518519	0.0018556933907802	3.443597960585336e-06	0.0143092916633973	0.0004672717126932	-0.0002054894844512	2.1834285348323646e-07	4.2225928220061066e-08	-0.000631299252366	4.744267126869999e-05	3.985387460378706e-07	2.250807057109932e-09	0.0008596473899514	9.0418148587e-05	8.17544159390081e-09	7.389936350502544e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.131004095561	-0.4405415458724633	87693.57158664518	0.1940768536396996	455.0870209580118	-0.1359961818565125	207104.19664443788	0.0184949614795496	279.9461869883114	1.0147908058392543	78369.86760929461	1.0298003796158837	294.93257476856564	290.1642116973607	1.043912	37.927055	0.444670051702217	0.3980859218625273	0.0499991821	0.0177922556	-0.0957036146	-0.0591480253	-0.0073423877	0.1695900999	0.093927158	-0.086839298	0.0264300782	0.0260658888	0.0186454918	-0.0361604336	0.0428083021	0.0619995324	0.1271101356	-0.0584714412	0.0130735775	-0.0376175144	-0.0211410346	-0.1548773995	0.1659361259	0.0871828786	-0.1532653616	0.0235132072	-0.0281544221	-0.0511590013	0.1099670949	0.0151783529	0.1226926299	0.0461917494	0.0121740029	-0.1416319073	0.0751999932	-0.0574201535	0.0314978172	-0.0683233954	0.0228064523	0.097015391	0.0747245018	-0.1469472386	0.0546686205	0.0073183848	0.0764606676	-0.0390089746	-0.1080916991	-0.0969058114	-0.0655916879	0.1018320706	0.1748487119	0.0986951156	0.1564043194	-0.0480634819	0.0591614997	-0.0181584292	-0.0636128311	-0.06371899	-0.0883275591	-0.0294639731	0.0997502796	0.0990023658	0.0977599938	0.0960293686	0.0938191336	-0.0008529366625538	-0.0044774940345319	2.0047952829268756e-05	7.275009503284149e-07	-0.019656463923809	-0.3984732088702145	0.1587808981873255	0.000386376573988	-0.0980846008453184	0.0215368506732005	0.0004638359369197	0.0096205889229854	0.0006188800316641	0.0001516083189709	3.830124935925574e-07	2.298508238118216e-08	-0.0008497245497918	-0.0002184252974257	7.220318105188773e-07	4.770961055554919e-08	0.0008932637360401	3.36163460887e-05	1.1300587243552559e-09	7.979201021243174e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.7882105888258	-0.3427935067352337	87490.66552333956	0.1175073882598387	455.0106224038384	-0.0763985541734086	207034.6665003284	0.0058367390797872	280.94952955471695	1.0033425664055358	78932.63815701677	1.006696305561247	295.96979576601007	290.5589568964336	0.939805	34.144703	0.2053078385329831	0.1492854587734087	-0.0173290269	-0.0282321951	-0.0383211437	0.0271832148	0.0422216944	0.0896957866	-0.0927609543	-0.007522444	-0.0996101558	-0.0954012658	-0.0443786241	-0.0784414568	0.0452765227	0.0815894385	0.0808095343	-0.0090682449	0.0073201477	0.0064864125	0.0967253158	-0.0325405216	-0.0439231195	0.0363277404	-0.0323967033	-0.0434626583	-0.0773578424	-0.0232479461	0.0940364348	0.0480162899	0.0516640251	-0.0170517297	0.0129988144	0.0833792937	0.1203778046	-0.0078875202	-0.0314170172	-0.014839494	0.0567725567	0.0957061819	-0.0871213316	0.022385196	-0.0652435472	-0.0844310395	0.1207835404	-0.0137457485	-0.0328696039	0.0678859642	-0.0292336372	-0.0700771499	0.0249831818	-0.0172212585	0.0474360554	-0.0890108752	0.0394464298	0.0492009388	-0.0729098541	0.0612590386	-0.1317612629	-0.0445931508	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	-0.0025397313092412	-0.0016867946466874	2.8452761800932703e-06	6.450235123140019e-06	-0.1596846980468598	-0.1400282341230508	0.0196079063516199	0.0254992027903167	-0.0835495108052697	0.0145350900400487	0.0002112688424723	0.0069805207557998	6.87149592266754e-05	-0.0005501650724374	4.721745621523663e-09	3.0268160693007665e-07	-0.0006399769641667	0.0002097475856251	4.095705146640257e-07	4.3994049675558654e-08	0.0006720219996387	-0.0002212417364014	4.894790592590655e-08	4.516135679983969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.7472215842181	-0.0409890046076952	87466.4190747846	0.0016800984987296	453.36779089407486	-1.642831509763539	205542.3538201736	2.6988953694719493	281.388559781588	0.4390302268710684	79179.52157595633	0.1927475401064618	296.5985772860752	285.7085790901016	0.904609	32.865944	0.3311082464170047	0.2689394357619174	0.0192995294	-0.0981376556	0.0025928761	-0.0132269465	0.0906313142	0.098851636	-0.112806774	0.0211145353	0.031702479	0.0423988223	-0.1036236431	0.0360220322	0.0172000265	0.0857189865	0.0639745985	-0.0470431512	0.2105418289	-0.0300848633	0.0090798304	-0.1844362729	-0.0416275065	0.1057052987	0.0652140119	-0.1002741553	0.0426566965	-0.0636883316	0.0889244012	0.0290358156	0.0557920599	0.0558325609	0.1731130978	-0.0375113185	0.0837228252	0.078568677	-0.0858519661	-0.035257978	-0.0713658551	0.0743745685	-0.1256554769	-0.1292084374	0.076241683	-0.1545088906	0.0639391282	-0.0490205893	0.1200844136	0.0164173177	-0.044842882	0.0620505482	0.0413327251	0.0942731455	-0.002720181	0.0708928117	0.0570238737	-0.1053285196	-0.0547313345	0.0749464646	0.1120792842	0.071284862	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	-0.0057252787371453	-0.0031855474279041	1.0147712415426429e-05	3.277881661800808e-05	-0.4274338250681637	-0.2677491270213039	0.0716895950206703	0.1826996748124015	-0.0444237819897992	0.0391257288154705	0.0015308226553417	0.0019734724062772	0.0002791479593067	0.00021043300008	7.792358318509504e-08	4.428204752267962e-08	-0.0004624108381732	0.0001775661259935	2.1382378326004137e-07	3.1529729100339524e-08	0.0006390642626657	-3.2957736973000004e-05	1.0862124263814515e-09	4.084031318164548e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.92448119829027	0.1772596140721702	87571.29857247724	0.0314209707810147	456.66893393343145	3.301143039356589	208546.5152198968	10.897545366292457	280.79523335123906	-0.5933264303489523	78845.9630727768	0.3520362529506301	296.0006385913284	295.98368427714826	1.279458	46.484867	0.441332817058308	0.3478081833939922	-0.1399945202	-0.0197647189	-0.1253197822	0.1480068502	-0.0054472951	0.05564023	-0.0998485743	-0.0300575554	0.0113281891	-0.0533966472	-0.0325190087	-0.0543207029	0.0431850211	0.0325012763	0.099851956	0.1384943182	0.0074957875	0.061939347	0.1489591025	0.0799893705	-0.0194567536	0.0155802311	-0.0058048003	-0.0423113135	-0.0623937449	0.0848535883	0.0346660752	0.1305858275	0.0545282955	-0.0497419198	0.0475568479	0.1148488452	0.0839965556	-0.1225867295	-0.0274867377	0.1367562389	0.051331145	0.0762266355	0.0228948705	-0.0136294702	-0.0920943754	-0.1021419658	-0.0401139362	-0.0519774961	-0.0770084654	0.113830532	0.0991211355	-0.0366680562	0.0164752274	-0.1466534161	-0.1749204891	-0.0629248509	-0.0246381697	0.1657152716	0.0115663724	-0.0586483484	-0.1146545269	0.0619690187	0.0993068457	0.097236992	0.0938191336	0.0891006524	0.0831469612	-0.0082544689453243	-0.002529190208179	6.396803109148537e-06	6.813625756932328e-05	-0.0930279715840356	0.3344058534841281	0.1118272748444481	0.0086542034970401	-0.0802558852533152	-0.035832103263516	0.0012839396242872	0.0064410071177932	0.0011378224107302	0.0008586744514235	1.294639838359884e-06	7.373218135274485e-07	-0.0009060980122674	-0.0004436871740942	8.210136078349334e-07	1.9685830845569693e-07	0.0007080160391977	6.895177653199998e-05	4.754347486918863e-09	5.01286711761199e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.1027912593319	-2.821689938958343	85909.2462440115	7.961934111618738	450.1421765630896	-6.526757370341841	202627.97912095572	42.59856177131154	277.3432802166459	-3.451953134593168	76919.29508132896	11.9159804434276	292.0064548240539	284.6277400743277	1.437229	52.216949	0.6372783416677404	0.5354863394490967	0.0307911949	0.0742681687	-0.0053702825	-0.0354958854	-0.0925022528	0.0063596534	-0.0708054489	0.0512359007	-0.0300281985	0.0415453113	0.0819246149	0.1678787955	0.0048700293	0.1181473631	-0.1295832543	0.0273537194	-0.0984908339	-0.1437763032	-0.1158444604	-0.1694658689	-0.0298410275	0.0568943854	0.1428767298	0.0841148732	0.1640460266	-0.020770727	0.037720794	0.0401133025	-0.1598768336	0.006876104	-0.1477270757	-0.12871003	0.0350048876	0.0881394409	0.0782375749	-0.0124402644	-0.1328746669	0.0885511883	0.1280837641	0.2087982842	0.1341961327	0.0300585146	-0.0761138316	0.0178499414	0.1953466001	0.0576101458	-0.0653878195	0.116487829	0.0332607407	0.0208189802	0.1402407581	0.1047302465	0.0178190239	-0.0548702127	-0.1324940172	0.0376347241	-0.0391233006	-0.1304875293	0.0991099747	0.0964557418	0.092084548	0.0860742027	0.0785316931	-4.1226702634844514e-05	0.0082132422426894	6.745734813709852e-05	1.6996410101418955e-09	0.448677466714912	0.5417054382989476	0.2934447818826549	0.2013114691377109	-0.0877342030100081	-0.0074783177566929	5.592523647006834e-05	0.0076972903778013	-8.866399942080111e-07	-0.0011387090507244	7.86130479329182e-13	1.2966583022016823e-06	-0.0009069997538473	-9.0174157990001e-07	8.226485534790629e-07	8.131378769205665e-13	0.0002499999641138	-0.0004580160750839	2.097787250352607e-07	6.249998205690129e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.51072253225686	1.407931272924941	86736.565686472	1.9822704692800444	450.30536437034607	0.1631878072564632	202774.9211807101	0.0266302604371725	279.7211880937836	2.377907877137716	78243.94306859787	5.654445872153598	294.45118664815834	283.44641018616085	1.076568	39.11351	0.7428691602233177	0.6060411008626869	0.0076194166	-0.0257381877	-0.118978336	-0.0319205498	0.0240163575	-0.0198937757	-0.0768340783	-0.1071718489	0.0491730419	-0.0072850476	-0.0170521009	-0.0320065882	-0.0648401036	0.0509573894	0.036403121	-0.0224733535	0.1094641113	-0.0217957393	0.0684559725	-0.0065926149	0.1235729741	-0.1170516168	0.0054487548	-0.0113339165	-0.0238313979	-0.0918233827	-0.0003850356	0.0421461676	0.0372505355	0.0477173723	0.1160822328	-0.1157902778	0.0451236174	-0.0821698234	-0.0175996625	-0.017949004	0.027274348	-0.0005784439	-0.0341554688	-0.1203387719	0.0835910429	-0.0201419257	0.0668379108	0.0150738604	-0.0199912848	0.0011573479	0.1510362704	-0.0104393599	0.0837334439	-0.0050981544	-0.0472509308	-0.0140597311	-0.0066148679	-0.0459142841	0.0038596519	-0.1338298653	-0.0126765216	0.0727522681	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	-0.0003328926630956	-0.0002916659604607	8.5069032491495e-08	1.1081752514288067e-07	-0.1570815342616498	-0.6057590009765618	0.3669439672641221	0.0246746084059938	-0.0138051689683535	0.0739290340416546	0.0054655020743321	0.0001905826902447	0.0005740104749936	0.0005748971149878	3.294880254023783e-07	3.3050669282130493e-07	-0.0004239859181631	0.0004830138356842	1.7976405880060693e-07	2.3330236546236337e-07	5.0121729892996605e-05	-0.0001998782342208	3.9951308515226356e-08	2.512187807466509e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
